oid,ra,dec,label_tns,tns_type_raw,label_simbad,simbad_otype,label_milliquas,milliquas_type,label_vsx,vsx_type,classALeRCE,label_source,label_conflict,all_labels,transient_vsx_flag,oid_combined
ZTF18abclkrq,254.2548996024348,-14.842449423517749,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441938853954384_ZTF18abclkrq
ZTF19aaaqmaa,246.55248324539994,-10.395109139729746,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441939495159540_ZTF19aaaqmaa
ZTF19aaesmdm,247.2339442281643,-10.765678751860072,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441939519275564_ZTF19aaesmdm
ZTF21abfkeqq,247.50480809015824,-10.50728463460641,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170441939519799491_ZTF21abfkeqq
ZTF19aaaqjra,247.41068863647072,-10.617377213886533,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441939519799803_ZTF19aaaqjra
ZTF20abbuimf,247.66335529919678,-10.528936856349183,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441939523469961_ZTF20abbuimf
ZTF19aabzucm,247.57119524822676,-10.410873237606447,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170441939523470021_ZTF19aabzucm
ZTF19aadhbjr,247.6943467939801,-10.478879728214087,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441939523470124_ZTF19aadhbjr
ZTF19aadhbjs,247.81219432588432,-10.583494993906962,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441939539198661_ZTF19aadhbjs
ZTF19aabzurq,245.11784725029108,-17.791936790096642,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441942500902473_ZTF19aabzurq
ZTF19aabzwev,242.96139969193774,-20.24915816713636,,,E,RR*,,,,,E,SIMBAD,False,E,False,170441942573252731_ZTF19aabzwev
ZTF19abagjqp,243.42771810040483,-20.608917508777203,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170441942589506265_ZTF19abagjqp
ZTF19aaclmff,243.78763434370214,-20.433648631657686,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942592652013_ZTF19aaclmff
ZTF19aacmhmt,243.85495205087054,-20.514765375950116,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441942592652042_ZTF19aacmhmt
ZTF20aavilda,243.5988062006647,-20.456827249253102,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942594748747_ZTF20aavilda
ZTF19aabzumn,243.63674215880224,-19.81913244899338,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441942597370381_ZTF19aabzumn
ZTF19aaxroqm,243.15356348759914,-19.813038049323016,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441942597894674_ZTF19aaxroqm
ZTF19aacmhmv,244.04918492449445,-20.628532771293738,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170441942612574837_ZTF19aacmhmv
ZTF19aaclhyw,244.61391745629876,-20.49447770904094,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942615720216_ZTF19aaclhyw
ZTF19aaqacip,244.70720992269787,-20.412199155462027,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441942616244552_ZTF19aaqacip
ZTF19aaxljbw,243.482764376928,-22.83223675254037,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942728442474_ZTF19aaxljbw
ZTF19aaxljcj,243.50144500227503,-22.650791235150166,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942728442717_ZTF19aaxljcj
ZTF19abbzdpt,244.40688015648925,-23.26392767152102,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942747316281_ZTF19abbzdpt
ZTF19aayeqao,244.81420967505176,-23.15552925686475,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441942748365574_ZTF19aayeqao
ZTF19abebufa,244.63114746991585,-22.91759179483706,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441942752560436_ZTF19abebufa
ZTF19aayepjh,245.51029804291667,-22.111507194076406,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949393191609_ZTF19aayepjh
ZTF25aayvjvv,245.23519151426183,-21.625432942857145,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441949397386242_ZTF25aayvjvv
ZTF19aaxlhax,246.02954125323643,-22.111122322624333,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949409969241_ZTF19aaxlhax
ZTF19abddloo,245.85088698267148,-21.923641264375235,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949410492668_ZTF19abddloo
ZTF19aayepco,246.50029272267008,-20.965168376685085,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949439328708_ZTF19aayepco
ZTF19aapqcyp,246.2698163087975,-20.219691142980075,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949444047454_ZTF19aapqcyp
ZTF19aapqdea,247.11557777204558,-20.457293922261353,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441949466591660_ZTF19aapqdea
ZTF19aasfiby,246.9213255362334,-20.213969670403234,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949467115919_ZTF19aasfiby
ZTF19aamwrkv,246.9294036321329,-20.016093482106264,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949467639952_ZTF19aamwrkv
ZTF19abdejvo,248.26604414503865,-21.38648158685879,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949478125638_ZTF19abdejvo
ZTF19aayzbij,248.4123710649364,-21.47026167528943,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949478125953_ZTF19aayzbij
ZTF19aaxroua,248.6867228981234,-21.207004580148734,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170441949480223627_ZTF19aaxroua
ZTF19adcndgc,248.35655234510713,-21.050658760684556,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170441949482320954_ZTF19adcndgc
ZTF19aapqdbx,248.19539323963926,-20.519274461365768,,,E,EB*,,,,,E,SIMBAD,False,E,False,170441949483368992_ZTF19aapqdbx
ZTF18abngypi,254.74048671677178,-27.208788643359743,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320188261626_ZTF18abngypi
ZTF18abdtwgt,254.64014047065774,-27.529146424538563,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320189834071_ZTF18abdtwgt
ZTF18abdsezq,254.45995219304194,-27.40336521742232,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320189834089_ZTF18abdsezq
ZTF19abapkna,253.90108009310356,-27.58012816110673,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320202941240_ZTF19abapkna
ZTF18abdugvs,253.79256692021667,-27.548165817923525,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320202941491_ZTF18abdugvs
ZTF18abdseqj,253.81071842437976,-27.607823763161324,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320202941678_ZTF18abdseqj
ZTF18abdseyi,254.15057797140682,-27.65154392822059,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320203466491_ZTF18abdseyi
ZTF24aapofsi,253.84383570659378,-27.812951255381133,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320205038406_ZTF24aapofsi
ZTF19abawyhx,253.93640585434048,-27.883733662472505,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320205038434_ZTF19abawyhx
ZTF18abdupyh,253.8665880389863,-27.890798771023974,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320205039626_ZTF18abdupyh
ZTF18abdsfaf,254.42561390960415,-27.73024651062285,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320205563034_ZTF18abdsfaf
ZTF22aaqgxzx,254.5858476881243,-27.69133095233098,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320206086581_ZTF22aaqgxzx
ZTF19aaylmqa,254.62438590768397,-27.64008205277372,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320206087651_ZTF19aaylmqa
ZTF18abdssgy,254.2359617850791,-27.691766856087288,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320207134959_ZTF18abdssgy
ZTF18abdserb,254.46531410762216,-27.88221116225424,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320207659410_ZTF18abdserb
ZTF18abdzozt,254.0773046563069,-27.871020121367888,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320208707752_ZTF18abdzozt
ZTF25aayvtak,253.2178635754266,-27.88762600511945,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320226010812_ZTF25aayvtak
ZTF19aaxrrzm,252.11218945786737,-25.314128871151684,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170446320336109813_ZTF19aaxrrzm
ZTF19aaxrrzg,251.90116570526723,-25.488847402004545,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320337682812_ZTF19aaxrrzg
ZTF19aaxrqnf,251.17272431875773,-25.400913451670863,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320338207808_ZTF19aaxrqnf
ZTF19addgyqt,252.07496827978085,-25.490689870198004,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320339780842_ZTF19addgyqt
ZTF19aayxzvg,252.33680299901818,-25.77286574384089,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320341877008_ZTF19aayxzvg
ZTF19abagkbu,251.89234708440503,-25.743187001757814,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320342926266_ZTF19abagkbu
ZTF19abdfmri,252.33035866808706,-26.279297399585104,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320347644182_ZTF19abdfmri
ZTF19addgxgd,253.23979544864264,-26.693934987830524,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320352362512_ZTF19addgxgd
ZTF19adcndph,253.22372526475638,-26.851811887625235,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320352888394_ZTF19adcndph
ZTF18abdrzru,253.9398215882404,-26.981315348489982,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320355508781_ZTF18abdrzru
ZTF18abdruck,253.86666156739264,-26.84993340488214,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320355509285_ZTF18abdruck
ZTF19abagbhy,253.61347184444065,-27.167048435606333,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320357082033_ZTF19abagbhy
ZTF18abdsepk,253.95790366502226,-27.32128294087212,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320357606024_ZTF18abdsepk
ZTF19aayljlg,251.07554106438033,-25.598135207638347,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320358655183_ZTF19aayljlg
ZTF19abagalm,251.13082436964666,-25.79961150805869,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320360751305_ZTF19abagalm
ZTF19aaxrraw,251.9899489607164,-26.29439020540683,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320364422127_ZTF19aaxrraw
ZTF19addgwlv,251.7416931113042,-26.390379776612452,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320365470503_ZTF19addgwlv
ZTF19addhaaz,251.41186614618792,-26.504847106287798,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320366519215_ZTF19addhaaz
ZTF19abagbee,251.6392298189548,-26.54428590145602,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320367043210_ZTF19abagbee
ZTF19aaxrras,251.83924478941495,-26.708891717860606,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320367567586_ZTF19aaxrras
ZTF19abcgqgj,251.864103414998,-26.621480754458535,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320367568250_ZTF19abcgqgj
ZTF19adcndmu,252.4032819945286,-27.211569164254204,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320372287003_ZTF19adcndmu
ZTF19abaxcep,253.1934388909226,-26.94660154545455,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320373335386_ZTF19abaxcep
ZTF19aaxrsze,253.46401275376078,-27.21593450809248,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320373858699_ZTF19aaxrsze
ZTF19adcnfml,252.8209182964143,-27.445861922046593,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320376480655_ZTF19adcnfml
ZTF19abapieh,253.603261955805,-27.35362459414281,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320377529513_ZTF19abapieh
ZTF18abdsexo,254.02422427463765,-27.517229616960613,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320378577035_ZTF18abdsexo
ZTF18abdsetm,254.08752609189548,-27.606631922926507,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320378577985_ZTF18abdsetm
ZTF19adcncwy,250.69316521805723,-26.35198201018606,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320384344137_ZTF19adcncwy
ZTF19abagksz,251.52071150970616,-26.843210217297976,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320388015139_ZTF19abagksz
ZTF19adcncwz,251.1831120468975,-26.699140797022075,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320388538432_ZTF19adcncwz
ZTF19aaxrsvc,251.0640391372752,-26.69271100107544,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320388538803_ZTF19aaxrsvc
ZTF19addhaam,251.1597062946326,-26.78756320858349,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320388539744_ZTF19addhaam
ZTF19aayljet,251.48474710759848,-27.039340964376443,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320389587425_ZTF19aayljet
ZTF19adcncwu,251.0230512946064,-27.08350492832118,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320390637185_ZTF19adcncwu
ZTF19aayllru,251.7892142326228,-27.202188383521925,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320393258368_ZTF19aayllru
ZTF19abaxcob,252.10195734731786,-27.48189050778466,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320394306147_ZTF19abaxcob
ZTF19aaxrszg,252.81024555461937,-27.787970835740143,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320397452313_ZTF19aaxrszg
ZTF19abagauw,252.24224109035188,-27.80863765136305,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320399548744_ZTF19abagauw
ZTF19aayljza,251.18293796033618,-27.323127650878032,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320406888597_ZTF19aayljza
ZTF19addgyss,251.13701453333204,-27.299152099999997,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320406888635_ZTF19addgyss
ZTF19adcnehw,250.7877196068757,-27.422973392369286,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320407938376_ZTF19adcnehw
ZTF19addgyrp,251.55019451863575,-27.650243341889432,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320411083139_ZTF19addgyrp
ZTF19abagava,251.78993293031675,-27.816753568256573,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320411608168_ZTF19abagava
ZTF18abdsrli,254.40661427522303,-26.75520428952206,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320540582185_ZTF18abdsrli
ZTF19aarggyz,254.30860740874596,-26.86740656961851,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320542155198_ZTF19aarggyz
ZTF18abdtwhq,254.60427086796483,-27.1543828741326,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320546349845_ZTF18abdtwhq
ZTF18abdseye,254.65787759330527,-27.23129261855709,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320546350441_ZTF18abdseye
ZTF18abeaezq,254.76083317684592,-27.409049834985318,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320548446386_ZTF18abeaezq
ZTF18abdziue,254.6995498743857,-22.59283295002451,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320594583708_ZTF18abdziue
ZTF18abdztzl,254.6632814474715,-22.923761284226583,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320596156625_ZTF18abdztzl
ZTF18abdrmvq,255.1918346755265,-22.974310142079894,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320598778272_ZTF18abdrmvq
ZTF18abdwbsr,255.38653927264852,-23.408757316247673,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320601400890_ZTF18abdwbsr
ZTF18abdveex,255.0702456135009,-23.451423827373144,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320602448197_ZTF18abdveex
ZTF18abndtxa,255.034942463904,-23.59142887101439,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320602449538_ZTF18abndtxa
ZTF19adcnckw,252.88422469356337,-22.568313305253206,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320605593931_ZTF19adcnckw
ZTF19abbtybc,253.10091363197705,-22.737057665218135,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320606118955_ZTF19abbtybc
ZTF19abagiwq,252.66457933030713,-22.673190847923077,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320606643312_ZTF19abagiwq
ZTF19adcncnf,252.68914640307474,-22.85714553661507,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320607167692_ZTF19adcncnf
ZTF19adcnckn,252.89148696100244,-22.96797125084362,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320607691885_ZTF19adcnckn
ZTF19adcncle,253.230756990615,-22.953826163619194,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320609788942_ZTF19adcncle
ZTF18abdrouo,254.6835118912838,-23.616097541267052,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320617653230_ZTF18abdrouo
ZTF18abnoqbp,254.95971893282078,-23.697037441586165,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320618177137_ZTF18abnoqbp
ZTF18abdrrzu,254.86016382921838,-23.783053885948714,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320618178346_ZTF18abdrrzu
ZTF18abdxklw,255.22782327158274,-23.817506809464277,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320618701033_ZTF18abdxklw
ZTF19adcnhxp,252.42448116168663,-22.909511266213826,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320627090306_ZTF19adcnhxp
ZTF19abagkpn,252.2541001804193,-22.97391662072589,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320628663082_ZTF19abagkpn
ZTF19abdekez,252.43195991376345,-23.299944416735684,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320629187636_ZTF19abdekez
ZTF19aaxrptd,252.03174253964613,-23.209910780867727,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320630235949_ZTF19aaxrptd
ZTF19abapfuc,252.2119391228739,-23.39309265320311,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446320630759848_ZTF19abapfuc
ZTF19abaqhzr,252.2779143741307,-23.460059104742914,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320630759902_ZTF19abaqhzr
ZTF19abagjae,253.09327842193485,-23.447587299723953,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320632333163_ZTF19abagjae
ZTF19aaxrobq,252.91668247188883,-23.409179374089035,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320633380934_ZTF19aaxrobq
ZTF19abagjab,252.8696615150536,-23.44551093764899,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320633381123_ZTF19abagjab
ZTF19aaxrobj,253.02852055293886,-23.629193362216938,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320633905656_ZTF19aaxrobj
ZTF19addharm,253.05870281133645,-23.679746389648074,,,E,RR*,,,,,E,SIMBAD,False,E,False,170446320633906264_ZTF19addharm
ZTF19abaphaa,252.73129848754962,-23.777871331360142,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320634954175_ZTF19abaphaa
ZTF19aaxrobz,252.91793746680963,-23.836770785564653,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320635478933_ZTF19aaxrobz
ZTF19abdngag,251.9145196666684,-23.314366333333332,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320650682455_ZTF19abdngag
ZTF19aaxrppd,252.0280321291279,-23.482620703281174,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320650682662_ZTF19aaxrppd
ZTF19adcngha,252.19530557865062,-23.72582571265205,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320651731642_ZTF19adcngha
ZTF19adcnffl,250.3836168077354,-22.807580189056488,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320859349119_ZTF19adcnffl
ZTF19aaxrqgu,250.66435108868728,-23.333379729983704,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320861971723_ZTF19aaxrqgu
ZTF19adcncbo,251.3708681269809,-23.57066342437317,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320865116598_ZTF19adcncbo
ZTF19abagkwm,250.9322893925765,-23.577461614096965,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320866165225_ZTF19abagkwm
ZTF19adcncca,250.8830084819466,-23.621468460144364,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320866165499_ZTF19adcncca
ZTF19abapgbm,251.19070918391654,-23.717734183603795,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320866690142_ZTF19abapgbm
ZTF19addgzaf,251.80632551283867,-23.568000112147967,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320867214419_ZTF19addgzaf
ZTF19adcnfet,249.85831061809608,-23.08736795845045,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320872981912_ZTF19adcnfet
ZTF19adcnhjj,250.44916921512547,-23.543762839876862,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320877699493_ZTF19adcnhjj
ZTF19abaqdnv,250.17331832768514,-23.54733652057991,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320878747830_ZTF19abaqdnv
ZTF19aaxrosi,250.2833403854975,-23.653391767507177,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320879272160_ZTF19aaxrosi
ZTF19abbubpk,250.42737970003114,-23.728801999999998,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320879272843_ZTF19abbubpk
ZTF26aayqdxl,249.99460751902382,-23.713202856128397,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320880320660_ZTF26aayqdxl
ZTF19abagaet,249.96235192661624,-23.730369778291532,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320880320793_ZTF19abagaet
ZTF19aaxrqnc,251.5003675925019,-25.33949552874644,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320916496638_ZTF19aaxrqnc
ZTF19abaqekh,251.46185133753957,-25.4478748639421,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320916497452_ZTF19abaqekh
ZTF19adcndqv,251.1229040548342,-25.59723529213811,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320917546307_ZTF19adcndqv
ZTF19addgypu,251.6107163733246,-25.729801119992352,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170446320918593876_ZTF19addgypu
ZTF19aaxrnjv,249.73464744778144,-25.198183524605383,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320930653858_ZTF19aaxrnjv
ZTF19addhaxl,249.64291611490705,-25.41664697908418,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320932225825_ZTF19addhaxl
ZTF19aaxroyx,250.35728958438992,-25.65104187529602,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320935372007_ZTF19aaxroyx
ZTF19adcncqb,250.15483052741646,-25.666139473062447,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320936944138_ZTF19adcncqb
ZTF19aaxrqnx,250.87333264498122,-25.681227578841295,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320937993905_ZTF19aaxrqnx
ZTF19aayljlh,251.5045573155836,-25.969841462843014,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320939042409_ZTF19aayljlh
ZTF21abpjafq,249.10956285110018,-25.303595638894528,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320943760407_ZTF21abpjafq
ZTF19adcncpp,249.62712904065214,-25.75313536213239,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446320948478810_ZTF19adcncpp
ZTF19addhaxk,249.62016429530587,-25.623282946814975,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320948479073_ZTF19addhaxk
ZTF19adcngyo,249.1873726011677,-25.576246964391704,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320949002619_ZTF19adcngyo
ZTF19abawced,249.36193144766594,-25.64842698130522,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320949526681_ZTF19abawced
ZTF19aaxroyj,250.1183915598234,-25.839809291239437,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320952673499_ZTF19aaxroyj
ZTF19addhaxe,250.0041863785208,-25.93810619902767,,,E,EB*,,,E,EA,E,SIMBAD,False,E|E,False,170446320952673672_ZTF19addhaxe
ZTF19adcncpt,249.73663720212687,-25.979864384448476,,,E,EB*,,,,,E,SIMBAD,False,E,False,170446320953721917_ZTF19adcncpt
ZTF19aaxrmbj,247.42314352859955,-23.693093538622854,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320998285713_ZTF19aaxrmbj
ZTF19aaxrmti,247.86933206645193,-23.792975469009654,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320998809607_ZTF19aaxrmti
ZTF19aaxrmsh,247.62969616497338,-23.81511786571415,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446320998810213_ZTF19aaxrmsh
ZTF19adcmzwt,246.89709719638984,-23.73240690342936,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321011392572_ZTF19adcmzwt
ZTF19abgsbtb,245.0650797796146,-24.574643647796048,,,E,EB*,,,E,EW,E,SIMBAD,False,E|E,False,170446321055433009_ZTF19abgsbtb
ZTF19adcncpo,249.75088242737,-25.650490731775047,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321127261335_ZTF19adcncpo
ZTF19aayliqm,250.24756153366644,-26.318741496659275,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321137222903_ZTF19aayliqm
ZTF19aaxrpky,248.97864338325468,-26.3271098792152,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321147708590_ZTF19aaxrpky
ZTF19abderkf,249.36322560533384,-26.267922228741714,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321149804704_ZTF19abderkf
ZTF19adcnfhu,249.41426283208338,-26.303421917531878,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321149805453_ZTF19adcnfhu
ZTF19aaxrplk,249.43775047121616,-26.526902797515415,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321150330034_ZTF19aaxrplk
ZTF19adcnfhb,249.13660729500836,-26.39724408847255,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321151378506_ZTF19adcnfhb
ZTF19adcnfhd,249.1123435180482,-26.42322547828563,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170446321151378552_ZTF19adcnfhd
ZTF19aayxvyy,249.33731685867053,-26.534314001389607,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170446321151902842_ZTF19aayxvyy
